country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",7/8/2024 11:00,20.555712,74.529236,NH3,3,5,4
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",7/8/2024 11:00,19.296481,72.840923,NO2,2,23,7
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",7/8/2024 11:00,19.23241,72.86895,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",7/8/2024 11:00,19.2243333,72.8658113,CO,18,24,20
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",7/8/2024 11:00,18.9767,72.838,PM2.5,8,15,11
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",7/8/2024 11:00,18.9767,72.838,NH3,2,3,3
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",7/8/2024 11:00,19.0364585,72.8954371,PM2.5,10,26,18
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",7/8/2024 11:00,19.10078,72.87462,NH3,1,1,1
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",7/8/2024 11:00,19.10078,72.87462,SO2,13,18,16
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",7/8/2024 11:00,18.91,72.82,NO2,46,49,47
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",7/8/2024 11:00,18.91,72.82,NH3,4,4,4
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",7/8/2024 11:00,18.91,72.82,CO,14,14,14
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",7/8/2024 11:00,19.083694,72.920967,PM2.5,5,15,10
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",7/8/2024 11:00,19.083694,72.920967,PM10,9,22,16
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",7/8/2024 11:00,19.083694,72.920967,NH3,6,8,7
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",7/8/2024 11:00,19.2058,72.8682,SO2,5,6,5
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",7/8/2024 11:00,19.1653323,72.922099,PM2.5,6,22,12
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",7/8/2024 11:00,19.1653323,72.922099,SO2,1,2,1
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",7/8/2024 11:00,19.1878657,72.8304069,OZONE,5,12,10
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",7/8/2024 11:00,19.175,72.9419,PM2.5,6,20,12
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",7/8/2024 11:00,19.000084,72.85673,SO2,1,13,5
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",7/8/2024 11:00,19.000084,72.85673,OZONE,7,28,17
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",7/8/2024 11:00,19.060498,72.923356,PM10,26,262,53
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",7/8/2024 11:00,19.060498,72.923356,NH3,3,9,5
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",7/8/2024 11:00,19.047,72.8746,PM10,20,67,38
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",7/8/2024 11:00,19.047,72.8746,OZONE,16,18,17
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",7/8/2024 11:00,19.3832,72.8204,PM10,24,55,38
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",7/8/2024 11:00,19.10861,72.83622,SO2,8,8,8
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",7/8/2024 11:00,19.10861,72.83622,OZONE,11,17,17
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",7/8/2024 11:00,18.9936162,72.8128113,NO2,2,7,3
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",7/8/2024 11:00,21.121801,79.04952,SO2,5,10,9
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",7/8/2024 11:00,21.121801,79.04952,CO,14,38,20
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",7/8/2024 11:00,21.14472,79.107595,SO2,8,22,16
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",7/8/2024 11:00,21.152875,79.0517531,PM2.5,10,73,35
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",7/8/2024 11:00,21.152875,79.0517531,NO2,10,34,20
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",7/8/2024 11:00,21.143383,79.048912,PM2.5,21,59,40
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",7/8/2024 11:00,21.143383,79.048912,CO,2,20,12
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",7/8/2024 11:00,20.0073285,73.7762427,NO2,2,5,3
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",7/8/2024 11:00,20.0073285,73.7762427,SO2,2,85,9
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",7/8/2024 11:00,20.0073285,73.7762427,CO,11,118,31
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",7/8/2024 11:00,19.1135051,73.008978,OZONE,10,12,11
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",7/8/2024 11:00,19.008751,73.01662,CO,14,22,19
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",7/8/2024 11:00,19.0575752,73.0151367,PM2.5,7,31,16
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",7/8/2024 11:00,19.0575752,73.0151367,PM10,17,54,36
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",7/8/2024 11:00,19.0575752,73.0151367,NH3,3,15,6
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",7/8/2024 11:00,19.044,73.0325,NH3,7,14,9
India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",7/8/2024 11:00,19.044,73.0325,OZONE,1,9,4
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",7/8/2024 11:00,19.02579,73.10297,CO,1,24,11
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",7/8/2024 11:00,19.063,73.1209,OZONE,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",7/8/2024 11:00,18.63673,73.82487,NH3,4,4,4
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",7/8/2024 11:00,18.59051,73.77946,NO2,6,25,15
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",7/8/2024 11:00,18.616318,73.765797,SO2,2,3,2
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",7/8/2024 11:00,18.616318,73.765797,CO,10,53,20
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",7/8/2024 11:00,18.5011743,73.8165527,PM2.5,1,53,25
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",7/8/2024 11:00,18.45445,73.854155,OZONE,37,40,38
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",7/8/2024 11:00,18.547056,73.826908,PM2.5,12,23,16
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",7/8/2024 11:00,18.547056,73.826908,PM10,26,53,35
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",7/8/2024 11:00,18.547056,73.826908,NO2,9,29,19
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",7/8/2024 11:00,18.547056,73.826908,OZONE,6,23,9
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",7/8/2024 11:00,16.5038,74.3623,SO2,3,9,6
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",7/8/2024 11:00,17.6336264,75.9132495,PM10,20,56,34
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",7/8/2024 11:00,17.6336264,75.9132495,SO2,2,3,2
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",7/8/2024 11:00,17.65439,75.90649,PM10,11,51,31
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",7/8/2024 11:00,17.6599188,75.9063906,PM2.5,NA,NA,NA
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",7/8/2024 11:00,17.6599188,75.9063906,SO2,NA,NA,NA
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",7/8/2024 11:00,19.26777,72.97182,NH3,NA,NA,NA
India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",7/8/2024 11:00,19.192056,72.9585188,OZONE,11,19,12
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",7/8/2024 11:00,19.235581,73.159121,CO,15,83,26
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",7/8/2024 11:00,19.445821,72.7988231,PM2.5,19,45,30
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",7/8/2024 11:00,19.445821,72.7988231,NO2,8,42,22
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",7/8/2024 11:00,19.445821,72.7988231,OZONE,3,13,8
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",7/8/2024 11:00,24.8207389,93.9423085,PM2.5,1,9,4
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",7/8/2024 11:00,24.8207389,93.9423085,CO,6,8,7
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",7/8/2024 11:00,23.7176342,92.7192841,PM2.5,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",7/8/2024 11:00,23.7176342,92.7192841,NH3,1,1,1
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",7/8/2024 11:00,25.6635413,94.0989878,NH3,1,1,1
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",7/8/2024 11:00,25.6635413,94.0989878,OZONE,3,11,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",7/8/2024 11:00,20.832874,85.104082,PM2.5,3,58,19
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",7/8/2024 11:00,20.832874,85.104082,NO2,2,16,7
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",7/8/2024 11:00,21.51161,86.89088,PM10,28,116,63
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",7/8/2024 11:00,22.1166054,85.3945546,PM10,40,90,59
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",7/8/2024 11:00,22.1166054,85.3945546,NO2,5,10,7
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",7/8/2024 11:00,22.1166054,85.3945546,OZONE,9,45,16
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",7/8/2024 11:00,21.941841,86.728318,PM10,NA,NA,NA
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",7/8/2024 11:00,21.941841,86.728318,NO2,11,26,20
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",7/8/2024 11:00,21.941841,86.728318,NH3,4,6,5
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",7/8/2024 11:00,20.24079,85.836784,SO2,7,16,10
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",7/8/2024 11:00,20.24079,85.836784,CO,6,76,22
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",7/8/2024 11:00,20.24079,85.836784,OZONE,14,31,22
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",7/8/2024 11:00,20.34652,85.8163,PM2.5,8,35,20
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",7/8/2024 11:00,20.34652,85.8163,CO,15,24,20
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",7/8/2024 11:00,22.06156703,85.47409613,NO2,3,5,4
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",7/8/2024 11:00,22.06156703,85.47409613,CO,10,26,19
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",7/8/2024 11:00,21.8004996,83.8396977,PM2.5,NA,NA,NA
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",7/8/2024 11:00,21.8004996,83.8396977,NO2,NA,NA,NA
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",7/8/2024 11:00,21.8004996,83.8396977,NH3,NA,NA,NA
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",7/8/2024 11:00,20.94185,86.1151,NO2,7,17,12
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",7/8/2024 11:00,20.94185,86.1151,OZONE,11,63,24
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",7/8/2024 11:00,20.48891,85.84768,PM2.5,10,38,22
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",7/8/2024 11:00,22.18972222,84.86277778,PM10,24,84,45
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",7/8/2024 11:00,22.220833,84.809444,NO2,3,30,15
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",7/8/2024 11:00,22.220833,84.809444,NH3,2,3,2
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",7/8/2024 11:00,22.220833,84.809444,OZONE,5,9,6
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",7/8/2024 11:00,22.245,84.88111111,PM10,34,64,46
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",7/8/2024 11:00,21.869985,85.167016,PM2.5,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",7/8/2024 11:00,21.869985,85.167016,SO2,8,12,10
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",7/8/2024 11:00,21.869985,85.167016,OZONE,6,16,10
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",7/8/2024 11:00,11.9309,79.8027,NH3,3,4,3
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",7/8/2024 11:00,11.9309,79.8027,SO2,9,19,12
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",7/8/2024 11:00,31.62,74.876512,SO2,5,9,7
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",7/8/2024 11:00,30.233011,74.907758,SO2,5,20,13
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",7/8/2024 11:00,30.736056,76.209694,NO2,31,31,31
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",7/8/2024 11:00,30.736056,76.209694,SO2,6,10,8
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",7/8/2024 11:00,30.736056,76.209694,CO,22,30,24
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",7/8/2024 11:00,30.736056,76.209694,OZONE,29,48,36
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",7/8/2024 11:00,30.9028,75.8086,NO2,24,25,24
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",7/8/2024 11:00,30.9028,75.8086,SO2,5,14,11
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",7/8/2024 11:00,30.649961,76.331442,SO2,11,12,11
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",7/8/2024 11:00,31.0325454,76.5623046,PM2.5,18,49,25
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",7/8/2024 11:00,27.554793,76.611536,PM10,54,64,56
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",7/8/2024 11:00,27.554793,76.611536,NH3,7,8,7
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",7/8/2024 11:00,27.554793,76.611536,CO,12,52,26
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",7/8/2024 11:00,25.106006,76.469948,CO,15,23,18
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",7/8/2024 11:00,25.747299,71.393989,PM10,14,84,50
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",7/8/2024 11:00,25.747299,71.393989,NO2,1,13,5
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",7/8/2024 11:00,25.747299,71.393989,NH3,3,6,4
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",7/8/2024 11:00,25.747299,71.393989,CO,18,44,20
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",7/8/2024 11:00,27.215415,77.50873,PM2.5,7,43,18
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",7/8/2024 11:00,27.215415,77.50873,PM10,17,64,32
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",7/8/2024 11:00,27.215415,77.50873,CO,17,36,24
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",7/8/2024 11:00,25.339605,74.618883,OZONE,5,24,12
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",7/8/2024 11:00,28.194909,76.862296,PM10,13,63,39
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",7/8/2024 11:00,28.194909,76.862296,NH3,7,14,11
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",7/8/2024 11:00,28.207266,76.829265,PM2.5,2,44,16
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",7/8/2024 11:00,28.207266,76.829265,OZONE,7,17,10
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",7/8/2024 11:00,25.435774,75.644272,SO2,1,3,2
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",7/8/2024 11:00,25.435774,75.644272,OZONE,18,38,22
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",7/8/2024 11:00,24.892047,74.623527,PM2.5,17,100,61
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",7/8/2024 11:00,24.892047,74.623527,NH3,6,11,9
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",7/8/2024 11:00,28.296139,74.961696,PM10,18,90,33
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",7/8/2024 11:00,28.296139,74.961696,OZONE,24,38,31
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",7/8/2024 11:00,26.699557,77.898881,PM10,NA,NA,NA
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",7/8/2024 11:00,26.699557,77.898881,OZONE,NA,NA,NA
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",7/8/2024 11:00,26.786682,75.827928,PM10,32,53,40
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",7/8/2024 11:00,26.9502929,75.730943,NO2,12,44,28
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",7/8/2024 11:00,26.912329,70.909168,PM10,27,93,56
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",7/8/2024 11:00,25.344694,72.626208,OZONE,14,29,24
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",7/8/2024 11:00,28.108988,75.386577,PM2.5,2,25,9
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",7/8/2024 11:00,26.268249,73.0193853,SO2,2,10,5
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",7/8/2024 11:00,26.268249,73.0193853,CO,1,100,24
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",7/8/2024 11:00,26.268249,73.0193853,OZONE,19,21,20
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",7/8/2024 11:00,26.29581,73.082283,PM2.5,9,27,17
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",7/8/2024 11:00,26.215415,73.070156,SO2,1,3,2
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",7/8/2024 11:00,26.215415,73.070156,CO,6,26,9
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",7/8/2024 11:00,26.358805,73.047444,OZONE,22,39,28
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",7/8/2024 11:00,26.506177,77.025989,PM10,7,34,19
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",7/8/2024 11:00,26.506177,77.025989,NH3,6,7,7
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",7/8/2024 11:00,25.196024,75.855668,PM10,30,76,53
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",7/8/2024 11:00,25.196024,75.855668,NO2,9,50,27
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",7/8/2024 11:00,27.213494,73.734444,CO,18,35,25
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",7/8/2024 11:00,24.041198,74.780702,PM2.5,12,35,23
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",7/8/2024 11:00,26.031443,76.359327,PM10,29,165,63
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",7/8/2024 11:00,26.031443,76.359327,SO2,2,15,10
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",7/8/2024 11:00,26.031443,76.359327,OZONE,21,36,27
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",7/8/2024 11:00,27.608912,75.153302,NO2,3,13,8
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",7/8/2024 11:00,27.608912,75.153302,CO,22,38,26
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",7/8/2024 11:00,27.608912,75.153302,OZONE,18,43,29
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",7/8/2024 11:00,24.885261,72.857549,SO2,3,8,6
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",7/8/2024 11:00,26.159933,75.780517,SO2,1,14,7
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",7/8/2024 11:00,26.159933,75.780517,OZONE,21,69,36
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",7/8/2024 11:00,12.9099161,80.1076538,PM10,23,448,120
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",7/8/2024 11:00,12.9099161,80.1076538,NH3,1,3,1
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",7/8/2024 11:00,12.9099161,80.1076538,OZONE,3,7,5
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",7/8/2024 11:00,13.1278,80.2642,OZONE,24,94,28
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",7/8/2024 11:00,13.164544,80.26285,NH3,5,5,5
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",7/8/2024 11:00,12.9533,80.2357,NH3,3,4,3
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",7/8/2024 11:00,13.1036,80.2909,NO2,NA,NA,NA
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",7/8/2024 11:00,13.0052189,80.2398125,PM10,15,53,31
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",7/8/2024 11:00,13.0052189,80.2398125,NO2,20,41,31
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",7/8/2024 11:00,13.0052189,80.2398125,OZONE,20,43,29
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",7/8/2024 11:00,11.7637683,79.7499835,NH3,1,2,1
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",7/8/2024 11:00,13.4127,80.1081,NH3,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",7/8/2024 11:00,11.4068288,76.7138973,NH3,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",7/8/2024 11:00,11.4068288,76.7138973,OZONE,5,5,5
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",7/8/2024 11:00,10.681158,78.741746,PM10,NA,NA,NA
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",7/8/2024 11:00,9.36399,78.831977,PM2.5,12,36,21
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",7/8/2024 11:00,9.36399,78.831977,NH3,1,1,1
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",7/8/2024 11:00,9.36399,78.831977,SO2,7,12,8
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",7/8/2024 11:00,8.816428,78.099039,PM10,17,111,44
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",7/8/2024 11:00,8.816428,78.099039,CO,4,24,17
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",7/8/2024 11:00,12.909494,79.131861,NO2,NA,NA,NA
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",7/8/2024 11:00,9.559382,77.948828,PM2.5,9,60,19
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",7/8/2024 11:00,9.559382,77.948828,NO2,1,13,2
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",7/8/2024 11:00,9.559382,77.948828,NH3,6,7,7
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",7/8/2024 11:00,17.540891,78.358528,SO2,15,42,27
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",7/8/2024 11:00,17.470431,78.566959,NH3,4,8,7
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",7/8/2024 11:00,17.470431,78.566959,CO,14,47,24
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",7/8/2024 11:00,17.470431,78.566959,OZONE,18,34,19
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",7/8/2024 11:00,17.5184,78.278777,PM2.5,9,28,17
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",7/8/2024 11:00,17.5316895,78.218939,NO2,44,56,48
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",7/8/2024 11:00,17.5316895,78.218939,OZONE,4,5,4
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",7/8/2024 11:00,17.585705,78.126199,NO2,NA,NA,NA
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",7/8/2024 11:00,17.585705,78.126199,OZONE,NA,NA,NA
